gene_name,logFC,logCPM,PValue,significant,symbol,entrez_name,location,gene_type,comparison
ENSMUSG00000118790,-0.919607053216958,5.83578761543512,0.0798048456160772,0,NA,NA,NA,NA,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000019929,-0.505472464522342,7.19126409425099,0.0810107634339479,0,DCN,decorin,Extracellular Space,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000031431,0.594109882264786,8.12921402172953,0.0819218831206634,0,TSC22D3,TSC22 domain family member 3,Nucleus,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000027829,0.321629440669695,6.42010453478885,0.0827758467806997,0,CCNL1,cyclin L1,Nucleus,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000037999,0.298309640727686,6.91937501300897,0.087056420970364,0,ARAP2,ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000073940,-1.29290885791047,5.14708064968801,0.0874787486589767,0,HBB,hemoglobin subunit beta,Cytoplasm,transporter,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000051375,0.331799887181945,7.61256252830301,0.088511210568159,0,PCDH1,protocadherin 1,Plasma Membrane,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000092274,0.420947476101634,10.794758862028,0.0898019391464728,0,Neat1,nuclear paraspeckle assembly transcript 1 (non-protein coding),Nucleus,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000032525,0.266213664579059,7.80714731623979,0.0912117350193167,0,NKTR,natural killer cell triggering receptor,Plasma Membrane,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000022314,-0.160577585668474,6.90021509873614,0.0925275905726334,0,RAD21,RAD21 cohesin complex component,Nucleus,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000051495,0.243998987702077,7.48916316736374,0.0938585629609741,0,IRF2BP2,interferon regulatory factor 2 binding protein 2,Nucleus,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000024561,0.292363204384212,6.66065529910507,0.0943492363251769,0,MBD1,methyl-CpG binding domain protein 1,Nucleus,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000024168,0.36487194206646,6.92595461756617,0.0968603481733461,0,TMEM204,transmembrane protein 204,Plasma Membrane,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000030022,0.388534861755574,6.47568519698688,0.0984723805298398,0,ADAMTS9,ADAM metallopeptidase with thrombospondin type 1 motif 9,Extracellular Space,peptidase,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000024163,0.249830076264052,6.57392346325888,0.0988758932171522,0,MAPK8IP3,mitogen-activated protein kinase 8 interacting protein 3,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000014846,-0.278172779583127,7.6629595291634,0.0993058897949279,0,TPPP3,tubulin polymerization promoting protein family member 3,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000017057,-0.41784904689151,6.12607650616402,0.0993088429730503,0,IL13RA1,interleukin 13 receptor subunit alpha 1,Plasma Membrane,transmembrane receptor,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000054263,0.250249694798137,7.8142304687372,0.0997862158641867,0,LIFR,LIF receptor subunit alpha,Plasma Membrane,transmembrane receptor,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000042807,0.376770061190769,6.58469740032444,0.0998231366990088,0,HECW2,HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2,Extracellular Space,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000000563,-0.240029478494803,6.92855581898629,0.100510311640714,0,ATP5PB,ATP synthase peripheral stalk-membrane subunit b,Cytoplasm,transporter,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000022262,-0.546995698977627,7.76059467760317,0.10278544675718,0,DNAH5,dynein axonemal heavy chain 5,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000020532,-0.345568536109849,7.55133550647552,0.102795805201437,0,ACACA,acetyl-CoA carboxylase alpha,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000045294,-0.285138257729396,6.39066230705308,0.103065138667055,0,INSIG1,insulin induced gene 1,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000041741,0.301776839154618,7.11633455643937,0.103470700624314,0,PDE3A,phosphodiesterase 3A,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000053198,0.306403024158191,7.61874649212229,0.105278031434136,0,PRX,periaxin,Nucleus,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000044456,0.363007222205993,6.42757689541704,0.107416123809373,0,RIN3,Ras and Rab interactor 3,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000027200,0.269867536550631,6.54526256667794,0.107777099713078,0,SEMA6D,semaphorin 6D,Plasma Membrane,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000045730,0.439662152399198,6.2997898729634,0.107915464285389,0,ADRB2,adrenoceptor beta 2,Plasma Membrane,G-protein coupled receptor,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000031673,0.273459392916816,6.70492916048873,0.107972776146609,0,CDH11,cadherin 11,Plasma Membrane,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000038791,-0.620648806956911,8.24975771236931,0.109169821376075,0,SCGB3A2,secretoglobin family 3A member 2,Extracellular Space,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000023456,-0.273935290669113,6.51564867768305,0.109374679686568,0,TPI1,triosephosphate isomerase 1,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000027698,-0.224562694364981,6.59110762830419,0.109442509665668,0,NCEH1,neutral cholesterol ester hydrolase 1,Plasma Membrane,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000022272,0.20630654288971,7.41977581914087,0.110384528640999,0,MYO10,myosin X,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000024451,0.25060523125273,7.46385442547637,0.112130662071826,0,ARAP3,ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000000093,0.298291271251636,7.05485908848151,0.112887741961201,0,TBX2,T-box transcription factor 2,Nucleus,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000029101,0.253071285385721,6.69930628076617,0.112990259070183,0,RGS12,regulator of G protein signaling 12,Nucleus,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000033191,0.271358876062615,7.45498963666611,0.113361302575636,0,TIE1,tyrosine kinase with immunoglobulin like and EGF like domains 1,Plasma Membrane,kinase,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000017723,-0.438055043512448,8.69509788372535,0.116194721738559,0,WFDC2,WAP four-disulfide core domain 2,Extracellular Space,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000063015,-0.146180241353239,7.04988032126969,0.116229823758345,0,CCNI,cyclin I,Other,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000032198,0.318855688393277,6.91711381573793,0.11635297009969,0,DOCK6,dedicator of cytokinesis 6,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000026034,0.250312343333707,7.37386945933027,0.116501092226182,0,CLK1,CDC like kinase 1,Nucleus,kinase,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000117310,-0.217406650480716,7.21564904885103,0.116825236447661,0,PTP4A1,protein tyrosine phosphatase 4A1,Cytoplasm,phosphatase,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000033705,0.308687650188977,7.78710728188682,0.117448848322798,0,STARD9,StAR related lipid transfer domain containing 9,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000026923,0.270111680144707,8.12328364264496,0.118166855680493,0,NOTCH1,notch receptor 1,Plasma Membrane,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000042286,0.241935148539068,7.25724261704525,0.119645857251632,0,STAB1,stabilin 1,Plasma Membrane,transporter,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000019647,0.352140571440202,6.43717175964194,0.119878383538988,0,SEMA6A,semaphorin 6A,Plasma Membrane,transmembrane receptor,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000028034,0.219357389887243,7.22053437705331,0.120462837439377,0,FUBP1,far upstream element binding protein 1,Nucleus,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000048756,0.290302323493225,7.74486968355199,0.120577165313117,0,FOXO3,forkhead box O3,Nucleus,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000071856,0.285696626617034,7.21816103726057,0.120685164101257,0,MCC,MCC regulator of WNT signaling pathway,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000027580,0.236002678303164,7.36044719575354,0.122233336859213,0,HELZ2,helicase with zinc finger 2,Nucleus,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000066571,0.200603429644467,7.38467619195582,0.122636668330247,0,GARRE1,granule associated Rac and RHOG effector 1,Extracellular Space,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000021959,0.193812675978919,7.21993749262087,0.123077139855456,0,LATS2,large tumor suppressor kinase 2,Nucleus,kinase,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000052040,0.263086499345969,7.52901455344743,0.123119901166759,0,KLF13,Kruppel like factor 13,Nucleus,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000020029,-0.223154745395815,6.90180541047908,0.123870483641249,0,NUDT4,nudix hydrolase 4,Cytoplasm,phosphatase,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000020321,-0.325304957834535,6.47374250335442,0.124087946564323,0,MDH1,malate dehydrogenase 1,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000029379,1.41871119408971,5.74496999658302,0.124790051080445,0,Cxcl3,chemokine (C-X-C motif) ligand 3,Extracellular Space,cytokine,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000092341,0.345148417082459,14.1809211775181,0.124943679670952,0,MALAT1,metastasis associated lung adenocarcinoma transcript 1,Nucleus,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000031442,0.350475545570588,6.65627482736085,0.127174517496827,0,MCF2L,MCF.2 cell line derived transforming sequence like,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000022098,0.247780194977626,6.45728722152151,0.12997375093217,0,BMP1,bone morphogenetic protein 1,Extracellular Space,peptidase,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000031217,0.370714890137342,6.28657981631589,0.130498298940543,0,EFNB1,ephrin B1,Plasma Membrane,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000119873,-2.47123463402838,5.75047891082874,0.130519417325765,0,NA,NA,NA,NA,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000031278,-0.20330742572561,7.91937530367252,0.130620354129317,0,ACSL4,acyl-CoA synthetase long chain family member 4,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000118671,-0.371281359418649,7.42620182884674,0.130916945617399,0,NA,NA,NA,NA,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000018001,0.273086380434259,7.77889561891005,0.131050074417625,0,CYTH3,cytohesin 3,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000020611,0.18705650631479,7.55210387877476,0.13142304205819,0,GNA13,G protein subunit alpha 13,Plasma Membrane,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000035860,-0.522151789376477,5.89858107788536,0.1318594843877,0,CDHR3,cadherin related family member 3,Plasma Membrane,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000118841,-0.71750005506098,16.4253443435315,0.131965205920378,0,NA,NA,NA,NA,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000118866,-0.717500055098743,16.4253443435315,0.13199567504238,0,NA,NA,NA,NA,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000060002,-0.209100141997684,7.03990364330692,0.134337687174864,0,CHPT1,choline phosphotransferase 1,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000038007,0.323477601971322,7.73778133260569,0.134911534442823,0,ACER2,alkaline ceramidase 2,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000034320,-0.324487529070388,6.55643196262525,0.138353584371863,0,SLC26A2,solute carrier family 26 member 2,Plasma Membrane,transporter,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000035545,0.290164867769092,7.72501300444706,0.13887095645603,0,LENG8,leukocyte receptor cluster member 8,Other,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000029371,-1.46957285721346,5.78671694156099,0.140479467613601,0,CXCL6,C-X-C motif chemokine ligand 6,Extracellular Space,cytokine,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000037605,0.377350657719183,7.23844717359353,0.141357509345057,0,ADGRL3,adhesion G protein-coupled receptor L3,Plasma Membrane,G-protein coupled receptor,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000020577,0.24101833742164,6.9798887692918,0.142258632862419,0,TSPAN13,tetraspanin 13,Plasma Membrane,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000032135,0.262228759955366,7.63378217076295,0.142796100833287,0,MCAM,melanoma cell adhesion molecule,Plasma Membrane,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000018604,0.291545217835262,6.64621385249209,0.144543041147955,0,TBX3,T-box transcription factor 3,Nucleus,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000022358,-0.56466458641132,5.30447192378994,0.144874668210535,0,FBXO32,F-box protein 32,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000029657,0.498738676771212,6.25136124144505,0.145583916491801,0,HSPH1,heat shock protein family H (Hsp110) member 1,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000006445,0.246322411406497,6.53375372538186,0.14632335536016,0,EPHA2,EPH receptor A2,Plasma Membrane,kinase,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000025967,-0.178998810881055,7.09109136451091,0.146753601815399,0,EEF1B2,eukaryotic translation elongation factor 1 beta 2,Cytoplasm,translation regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000028127,-0.157672502786269,7.21609717682394,0.146809656889846,0,ABCD3,ATP binding cassette subfamily D member 3,Cytoplasm,transporter,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000022037,-0.315258608729924,8.09950744908219,0.146910644210199,0,CLU,clusterin,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000029406,0.224847371183382,6.86193516684345,0.146990647991069,0,PITPNM2,phosphatidylinositol transfer protein membrane associated 2,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000052212,-0.972002189531335,5.66640022716082,0.146998006131871,0,CD177,CD177 molecule,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000022186,-0.226123777304309,6.6133099508132,0.14723607304147,0,OXCT1,3-oxoacid CoA-transferase 1,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000024130,-0.285253628995551,9.31987385826132,0.147428063838724,0,ABCA3,ATP binding cassette subfamily A member 3,Plasma Membrane,transporter,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000022797,-0.273184581740123,7.10585233918179,0.148890446969603,0,TFRC,transferrin receptor,Plasma Membrane,transporter,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000035847,-0.164658747391705,7.19639843349013,0.149594012417765,0,IDS,iduronate 2-sulfatase,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000025503,-0.243857203278082,6.60573244475178,0.149923324627736,0,TALDO1,transaldolase 1,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000036661,0.240723804974406,6.67003266544,0.150848341437837,0,DENND3,DENN domain containing 3,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000072568,-0.282389088144181,6.98284773275663,0.151168448000565,0,LRATD2,LRAT domain containing 2,Plasma Membrane,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000025745,-0.167384245594988,6.73877542197266,0.151270066580186,0,HADHA,hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000089617,-0.815000204335383,6.02766331118734,0.151418456040976,0,Scarna10,small Cajal body-specific RNA 10,Other,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000003541,-0.349771463732268,6.7584426510824,0.151871014792086,0,IER3,immediate early response 3,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000054404,0.232126013860068,7.25638075965365,0.152616407922154,0,SLFN5,schlafen family member 5,Nucleus,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000020823,0.177301689889951,7.63372024863737,0.152760565728688,0,SEC14L1,SEC14 like lipid binding 1,Cytoplasm,transporter,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000031633,-0.279048254740973,7.04678329777419,0.153931959872119,0,SLC25A4,solute carrier family 25 member 4,Cytoplasm,transporter,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
